,Count,Hour,Temp,Humidity,Wind,Visibility,DewTemp,SolarRad,Rainfall,Snowfall,Seasons,Holiday,FuncDay,Day,WeekDay,Month,Year
5359,1279.0,7.0,25.9,87.0,1.7,834.0,23.5,0.26,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5360,1811.0,8.0,26.3,84.0,2.1,973.0,23.3,0.48,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5361,982.0,9.0,26.5,82.0,2.7,815.0,23.1,0.57,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5362,746.0,10.0,26.7,88.0,1.6,802.0,24.5,0.89,0.5,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5363,805.0,11.0,27.4,78.0,2.3,1164.0,23.2,1.11,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5364,991.0,12.0,27.4,80.0,2.7,1083.0,23.6,0.97,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5365,959.0,13.0,27.7,76.0,2.6,1258.0,23.0,1.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5366,976.0,14.0,27.8,76.0,3.1,1517.0,23.1,1.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5367,1163.0,15.0,28.0,76.0,2.3,1437.0,23.3,1.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5368,1296.0,16.0,28.1,74.0,2.8,1559.0,23.0,1.06,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5369,1915.0,17.0,27.9,75.0,2.5,1643.0,23.0,0.75,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5370,3016.0,18.0,27.5,77.0,2.1,1897.0,23.0,0.46,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5371,2313.0,19.0,27.4,78.0,1.1,1899.0,23.2,0.27,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5372,2214.0,20.0,26.9,80.0,1.5,1806.0,23.1,0.09,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5373,2115.0,21.0,26.3,81.0,0.8,1910.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5374,1945.0,22.0,25.9,83.0,0.6,1827.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5375,1355.0,23.0,25.5,84.0,0.8,1906.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,12,Thursday,July,2018
5376,1006.0,0.0,25.1,87.0,0.4,1800.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5377,760.0,1.0,24.8,89.0,0.9,1555.0,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5378,600.0,2.0,24.9,86.0,1.3,1469.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5379,377.0,3.0,24.9,86.0,2.0,1079.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5380,241.0,4.0,24.8,86.0,2.1,1103.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5381,301.0,5.0,24.8,84.0,1.4,1303.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5382,665.0,6.0,24.8,84.0,1.1,1426.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5383,1321.0,7.0,25.0,83.0,1.0,1350.0,21.9,0.13,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5384,2114.0,8.0,25.5,80.0,1.8,1402.0,21.7,0.37,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5385,1240.0,9.0,26.6,73.0,2.2,1147.0,21.3,1.01,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5386,836.0,10.0,27.4,70.0,2.4,1335.0,21.4,1.28,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5387,887.0,11.0,27.5,70.0,2.4,1719.0,21.5,1.07,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5388,1013.0,12.0,28.3,68.0,1.9,1546.0,21.8,1.35,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5389,1046.0,13.0,28.9,68.0,2.8,1934.0,22.3,1.55,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5390,999.0,14.0,29.5,62.0,2.7,1941.0,21.4,1.79,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5391,1094.0,15.0,30.2,62.0,2.4,1806.0,22.1,1.91,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5392,1291.0,16.0,30.0,67.0,2.0,1698.0,23.1,1.46,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5393,1782.0,17.0,30.1,65.0,1.8,1923.0,22.7,1.36,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5394,2884.0,18.0,30.8,60.0,2.5,1793.0,22.1,1.43,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5395,2320.0,19.0,29.8,68.0,2.6,1749.0,23.2,0.81,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5396,2069.0,20.0,28.2,76.0,2.2,1888.0,23.5,0.08,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5397,1924.0,21.0,27.2,80.0,2.3,1870.0,23.4,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5398,1879.0,22.0,26.7,82.0,1.3,1725.0,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5399,1439.0,23.0,26.2,84.0,1.0,1646.0,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,13,Friday,July,2018
5400,1169.0,0.0,25.7,85.0,0.4,1519.0,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5401,1062.0,1.0,25.4,85.0,1.4,1663.0,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5402,783.0,2.0,25.3,85.0,1.7,1594.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5403,545.0,3.0,25.2,83.0,1.1,1835.0,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5404,307.0,4.0,25.1,82.0,1.5,1336.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5405,266.0,5.0,24.8,86.0,1.6,1170.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5406,356.0,6.0,24.6,86.0,0.4,1119.0,22.0,0.02,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5407,537.0,7.0,24.9,81.0,0.3,1289.0,21.4,0.24,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5408,787.0,8.0,26.1,74.0,0.7,1254.0,21.0,0.87,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5409,909.0,9.0,27.0,70.0,1.1,1393.0,21.0,1.15,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5410,910.0,10.0,27.8,68.0,2.1,1490.0,21.3,1.29,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5411,945.0,11.0,29.0,65.0,2.0,1642.0,21.7,2.22,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5412,1039.0,12.0,30.2,58.0,2.3,1359.0,21.0,2.64,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5413,1078.0,13.0,30.7,59.0,2.3,1534.0,21.7,2.67,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5414,1038.0,14.0,30.7,59.0,2.9,1612.0,21.7,2.05,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5415,1058.0,15.0,31.1,59.0,2.3,1929.0,22.1,2.34,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5416,1177.0,16.0,31.7,55.0,2.3,1895.0,21.5,2.16,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5417,1433.0,17.0,31.5,53.0,3.7,1974.0,20.7,2.02,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5418,1624.0,18.0,31.1,55.0,2.2,1897.0,20.9,1.05,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5419,1797.0,19.0,30.4,59.0,2.4,1972.0,21.4,0.69,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5420,2023.0,20.0,29.2,63.0,1.7,1988.0,21.4,0.1,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5421,2011.0,21.0,28.2,64.0,2.8,2000.0,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5422,1682.0,22.0,27.6,70.0,2.7,1994.0,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5423,1278.0,23.0,26.6,80.0,2.0,1527.0,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,14,Saturday,July,2018
5424,1143.0,0.0,26.0,82.0,1.9,1674.0,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5425,868.0,1.0,25.5,83.0,2.3,1576.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5426,632.0,2.0,25.1,85.0,1.1,1379.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5427,443.0,3.0,24.8,86.0,0.2,1354.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5428,278.0,4.0,24.6,86.0,0.1,1358.0,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5429,223.0,5.0,24.5,85.0,0.7,1345.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5430,292.0,6.0,24.8,83.0,0.2,1534.0,21.7,0.02,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5431,402.0,7.0,25.2,80.0,0.2,1551.0,21.4,0.18,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5432,613.0,8.0,26.2,75.0,0.9,1560.0,21.4,0.77,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5433,715.0,9.0,27.0,71.0,1.0,1518.0,21.2,0.97,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5434,701.0,10.0,28.5,66.0,1.7,1319.0,21.5,1.83,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5435,712.0,11.0,28.7,64.0,1.3,1332.0,21.2,1.53,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5436,803.0,12.0,30.1,58.0,1.6,1491.0,20.9,2.15,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5437,810.0,13.0,31.4,53.0,3.2,1695.0,20.6,3.28,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5438,822.0,14.0,32.4,50.0,2.0,1735.0,20.6,3.13,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5439,946.0,15.0,32.9,49.0,2.6,1631.0,20.7,2.81,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5440,1125.0,16.0,32.8,52.0,3.0,1803.0,21.6,2.28,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5441,1247.0,17.0,32.7,52.0,3.0,1872.0,21.5,1.96,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5442,1466.0,18.0,32.2,55.0,2.4,1769.0,22.0,1.28,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5443,1847.0,19.0,31.2,62.0,2.1,1852.0,23.0,0.63,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5444,2058.0,20.0,29.2,72.0,2.1,1932.0,23.6,0.09,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5445,1924.0,21.0,28.1,74.0,3.1,1840.0,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5446,1607.0,22.0,27.5,77.0,0.9,1778.0,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5447,1113.0,23.0,27.0,78.0,1.6,1609.0,22.8,0.0,0.0,0.0,Summer,No Holiday,Yes,15,Sunday,July,2018
5448,732.0,0.0,26.5,81.0,0.9,1650.0,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5449,498.0,1.0,25.9,83.0,1.3,1520.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5450,469.0,2.0,25.4,84.0,0.6,1340.0,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5451,276.0,3.0,25.1,85.0,0.7,1507.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5452,211.0,4.0,24.6,84.0,0.7,1373.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5453,324.0,5.0,24.3,85.0,1.0,1496.0,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5454,703.0,6.0,24.0,85.0,0.9,1569.0,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5455,1344.0,7.0,24.5,73.0,0.9,1901.0,19.3,0.36,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5456,1935.0,8.0,26.4,69.0,0.5,1559.0,20.2,1.09,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5457,1014.0,9.0,28.0,64.0,1.0,1682.0,20.5,1.35,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5458,678.0,10.0,29.8,54.0,1.8,1737.0,19.4,2.34,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5459,688.0,11.0,31.5,51.0,2.1,1498.0,20.1,2.83,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5460,719.0,12.0,32.4,49.0,2.0,1844.0,20.3,3.09,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5461,727.0,13.0,33.0,51.0,2.5,1100.0,21.5,3.09,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5462,691.0,14.0,33.7,45.0,2.5,1843.0,20.1,3.23,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5463,745.0,15.0,33.4,44.0,3.1,1928.0,19.4,2.95,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5464,818.0,16.0,33.3,46.0,3.1,1914.0,20.1,2.51,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5465,1425.0,17.0,33.0,46.0,3.1,1926.0,19.8,1.89,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5466,2636.0,18.0,32.3,47.0,3.0,1961.0,19.5,1.26,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5467,2368.0,19.0,31.2,52.0,2.4,1990.0,20.1,0.57,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5468,2362.0,20.0,29.3,58.0,2.4,2000.0,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5469,2241.0,21.0,28.0,64.0,1.5,2000.0,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5470,1934.0,22.0,27.2,69.0,1.7,2000.0,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5471,1285.0,23.0,26.6,75.0,1.5,1996.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,16,Monday,July,2018
5472,1003.0,0.0,26.4,76.0,1.2,2000.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5473,692.0,1.0,25.8,78.0,0.4,2000.0,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5474,497.0,2.0,25.3,78.0,1.0,2000.0,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5475,372.0,3.0,24.8,80.0,1.0,1988.0,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5476,222.0,4.0,24.4,80.0,1.0,1112.0,20.7,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5477,372.0,5.0,24.1,81.0,0.9,1646.0,20.6,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5478,713.0,6.0,24.0,81.0,0.9,1271.0,20.5,0.02,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5479,1356.0,7.0,24.4,75.0,1.0,841.0,19.6,0.35,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5480,1955.0,8.0,25.8,69.0,0.8,969.0,19.6,1.06,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5481,1031.0,9.0,27.5,60.0,2.2,1252.0,19.0,1.59,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5482,719.0,10.0,29.2,55.0,1.6,1404.0,19.2,2.36,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5483,797.0,11.0,30.4,53.0,1.8,1359.0,19.7,2.74,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5484,803.0,12.0,30.8,57.0,2.3,940.0,21.2,2.52,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5485,763.0,13.0,31.1,53.0,3.2,1162.0,20.3,2.63,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5486,786.0,14.0,31.8,49.0,3.5,1429.0,19.7,2.93,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5487,878.0,15.0,31.9,51.0,3.3,1465.0,20.4,3.01,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5488,1062.0,16.0,32.0,51.0,2.4,1402.0,20.5,2.55,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5489,1591.0,17.0,31.8,52.0,2.4,1438.0,20.7,1.93,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5490,2770.0,18.0,31.3,55.0,2.5,1550.0,21.1,1.2,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5491,2326.0,19.0,30.6,57.0,1.4,1529.0,21.1,0.58,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5492,2174.0,20.0,28.9,64.0,1.7,1567.0,21.3,0.1,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5493,2273.0,21.0,27.9,69.0,1.9,1194.0,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5494,1940.0,22.0,27.2,70.0,1.9,1110.0,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5495,1340.0,23.0,26.6,76.0,1.6,936.0,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,17,Tuesday,July,2018
5496,1002.0,0.0,26.2,79.0,0.7,850.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5497,741.0,1.0,25.7,80.0,0.2,805.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5498,526.0,2.0,25.2,82.0,0.4,791.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5499,381.0,3.0,24.7,84.0,0.7,694.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5500,266.0,4.0,24.3,83.0,0.7,621.0,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5501,327.0,5.0,23.9,83.0,0.4,780.0,20.8,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5502,695.0,6.0,23.7,83.0,0.1,713.0,20.6,0.03,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5503,1308.0,7.0,24.2,74.0,0.7,656.0,19.2,0.35,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5504,1944.0,8.0,25.8,71.0,0.4,760.0,20.1,0.93,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5505,982.0,9.0,27.2,59.0,0.4,948.0,18.4,1.18,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5506,722.0,10.0,28.9,61.0,1.5,941.0,20.6,2.04,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5507,701.0,11.0,30.2,53.0,2.2,1143.0,19.5,2.77,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5508,780.0,12.0,31.2,51.0,2.0,1101.0,19.8,2.96,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5509,778.0,13.0,32.1,51.0,2.3,776.0,20.6,2.96,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5510,762.0,14.0,32.7,49.0,1.5,765.0,20.5,2.62,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5511,776.0,15.0,32.9,46.0,2.5,1248.0,19.7,2.9,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5512,912.0,16.0,33.1,42.0,2.9,1712.0,18.4,2.52,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5513,1596.0,17.0,32.6,46.0,2.8,1560.0,19.4,1.95,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5514,2692.0,18.0,32.0,50.0,2.6,1374.0,20.2,1.25,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5515,2281.0,19.0,30.6,54.0,2.8,1531.0,20.2,0.59,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5516,2202.0,20.0,28.8,66.0,1.9,1209.0,21.8,0.09,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5517,2188.0,21.0,28.0,69.0,1.8,1140.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5518,1980.0,22.0,27.2,73.0,1.5,1005.0,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5519,1354.0,23.0,26.4,76.0,0.6,959.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,18,Wednesday,July,2018
5520,1068.0,0.0,25.9,76.0,1.3,984.0,21.3,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5521,824.0,1.0,25.4,79.0,0.8,924.0,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5522,591.0,2.0,24.8,80.0,1.5,888.0,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5523,393.0,3.0,24.4,85.0,0.6,678.0,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5524,231.0,4.0,24.0,87.0,0.9,582.0,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5525,329.0,5.0,23.6,88.0,0.2,604.0,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5526,672.0,6.0,23.3,83.0,0.2,875.0,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5527,1315.0,7.0,23.6,75.0,0.9,856.0,18.9,0.36,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5528,1993.0,8.0,25.5,65.0,0.9,833.0,18.4,1.1,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5529,985.0,9.0,27.6,62.0,1.5,1043.0,19.6,1.76,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5530,695.0,10.0,29.4,56.0,2.2,1153.0,19.7,2.38,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5531,687.0,11.0,30.7,48.0,1.6,1705.0,18.4,2.92,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5532,828.0,12.0,31.7,42.0,2.6,1868.0,17.2,3.23,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5533,798.0,13.0,32.6,47.0,2.7,1641.0,19.8,3.36,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5534,722.0,14.0,33.1,47.0,2.5,1785.0,20.2,3.26,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5535,827.0,15.0,33.7,41.0,2.5,1924.0,18.6,3.04,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5536,1017.0,16.0,33.7,43.0,2.7,1890.0,19.3,2.55,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5537,1536.0,17.0,34.0,44.0,2.3,1891.0,20.0,1.95,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5538,2640.0,18.0,33.0,51.0,2.4,1566.0,21.5,1.23,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5539,2245.0,19.0,31.6,58.0,2.3,1556.0,22.3,0.56,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5540,2114.0,20.0,29.8,62.0,2.9,1931.0,21.7,0.08,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5541,2122.0,21.0,28.8,69.0,2.4,1619.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5542,1870.0,22.0,28.0,76.0,1.5,1542.0,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5543,1318.0,23.0,27.2,78.0,1.9,1601.0,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,19,Thursday,July,2018
5544,1041.0,0.0,26.7,80.0,1.4,1465.0,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5545,773.0,1.0,26.1,81.0,1.6,1409.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5546,557.0,2.0,25.7,84.0,0.1,1293.0,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5547,428.0,3.0,25.4,84.0,0.9,1174.0,22.4,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5548,267.0,4.0,25.1,83.0,0.0,1253.0,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5549,327.0,5.0,24.9,83.0,0.3,1207.0,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5550,672.0,6.0,24.6,82.0,0.2,1157.0,21.3,0.02,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5551,1251.0,7.0,25.2,75.0,0.6,1056.0,20.4,0.34,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5552,1896.0,8.0,26.6,70.0,1.3,1062.0,20.6,1.01,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5553,1029.0,9.0,28.4,65.0,1.2,806.0,21.1,1.69,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5554,641.0,10.0,29.8,59.0,1.2,973.0,20.9,2.32,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5555,791.0,11.0,31.6,54.0,1.3,990.0,21.1,2.84,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
5556,822.0,12.0,32.6,51.0,2.1,800.0,21.1,3.21,0.0,0.0,Summer,No Holiday,Yes,20,Friday,July,2018
